"euid","half","name","play_time","grab","grab_team_for","grab_team_against","grab_whilst_opponents_prevent","grab_whilst_opponents_prevent_team_for","grab_whilst_opponents_prevent_team_against","opponents_grab_whilst_my_prevent","cap","cap_team_for","cap_team_against","hold","hold_team_for","hold_team_against","prevent","prevent_team_for","prevent_team_against","block","block_team_for","block_team_against","button","button_team_for","button_team_against","drop","drop_team_for","drop_team_against","drop_within_my_half","drop_within_my_half_team_for","drop_within_my_half_team_against","drop_within_5_tiles_from_my_base","drop_within_2_tiles_from_my_base","return","return_team_for","return_team_against","return_streak","return_from_button","return_from_button_team_for","return_from_button_team_against","return_within_my_half","return_within_my_half_team_for","return_within_my_half_team_against","return_within_5_tiles_from_opponents_base","return_within_5_tiles_from_opponents_base_team_for","return_within_5_tiles_from_opponents_base_team_against","return_within_2_tiles_from_opponents_base","return_within_2_tiles_from_opponents_base_team_for","return_within_2_tiles_from_opponents_base_team_against","key_return","key_return_team_for","key_return_team_against","quick_return","quick_return_team_for","quick_return_team_against","tag","tag_team_for","tag_team_against","tag_streak","tag_within_my_half","tag_within_my_half_team_for","tag_within_my_half_team_against","pop","pop_team_for","pop_team_against","pop_within_my_half","pop_within_my_half_team_for","pop_within_my_half_team_against","kiss","kiss_team","good_kiss","good_kiss_team","bad_kiss","bad_kiss_team","flaccid","flaccid_team_for","flaccid_team_against","long_hold","long_hold_team_for","long_hold_team_against","long_hold_and_cap","long_hold_and_cap_team_for","long_hold_and_cap_team_against","super_hold","super_hold_team_for","super_hold_team_against","super_hold_and_cap","super_hold_and_cap_team_for","super_hold_and_cap_team_against","regrab","regrab_team_for","regrab_team_against","handoff","handoff_team_for","handoff_team_against","good_handoff","good_handoff_team_for","good_handoff_team_against","reset_from_my_return","reset_from_my_prevent","reset_team_for","reset_team_against","pup_rb","pup_rb_time","pup_rb_team_for","pup_rb_team_for_time","pup_rb_team_against","pup_rb_team_against_time","pup_jj","pup_jj_time","pup_jj_team_for","pup_jj_team_for_time","pup_jj_team_against","pup_jj_team_against_time","pup_tp","pup_tp_time","pup_tp_team_for","pup_tp_team_for_time","pup_tp_team_against","pup_tp_team_against_time","cap_from_prevent","cap_from_prevent_team_for","cap_from_prevent_team_against","cap_from_my_prevent","cap_from_block","cap_from_block_team_for","cap_from_block_team_against","cap_from_my_block","cap_from_regrab","cap_from_regrab_team_for","cap_from_regrab_team_against","cap_from_handoff","cap_from_my_handoff","cap_from_handoff_team_for","cap_from_handoff_team_against","cap_from_grab_whilst_opponents_prevent","cap_from_grab_whilst_opponents_prevent_team_for","cap_from_grab_whilst_opponents_prevent_team_against","prevent_whilst_team_hold_time","hold_whilst_team_prevent_time","hold_whilst_prevent_team_for","hold_whilst_prevent_team_against","hold_whilst_opponents_dont","hold_whilst_opponents_dont_team_for","hold_whilst_opponents_dont_team_against","longest_hold","result_half_win","result_half_tie","result_half_lose","position_win","position_win_time","position_tie","position_tie_time","position_loss","position_loss_time","kept_flag","score","team","flair","map","server","Season","Week","Team.1","Team.2","Half"
54712,1,"Poukie",600,15,36,31,4,10,10,1,0,1,4,150,373,449,5,148,235,32,172,176,0,0,5,15,35,27,8,15,11,2,0,3,23,34,1,0,0,0,2,15,19,0,1,4,0,0,2,0,0,0,1,3,2,5,30,49,2,2,17,25,19,60,40,10,28,20,1,5,1,2,0,2,0,2,3,1,4,5,0,0,3,0,0,1,0,0,0,11,21,15,0,1,0,0,1,0,0,0,1,0,1,14,4,49,5,16,1,20,4,80,4,80,1,20,6,120,7,140,0,0,3,0,0,1,3,0,0,0,2,0,0,0,0,0,0,2,0,22,42,81,35,90,165,21,0,0,1,0,0,1,374,1,226,0,14,1,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"The Hippo",600,16,36,31,4,10,10,1,0,1,4,182,373,449,3,148,235,46,172,176,0,0,5,16,35,27,6,15,11,1,1,5,23,34,2,0,0,0,4,15,19,0,1,4,0,0,2,0,0,0,1,3,2,9,30,49,2,6,17,25,24,60,40,10,28,20,4,5,1,2,2,2,2,2,3,3,4,5,0,0,3,0,0,1,0,0,0,9,21,15,0,1,0,0,1,0,1,0,1,0,0,0,4,49,5,16,0,0,4,80,4,80,2,40,6,120,7,140,0,0,3,0,0,1,3,1,0,0,2,0,0,0,0,0,0,2,1,19,42,81,43,90,165,29,0,0,1,0,0,1,374,1,226,0,18,1,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"Sherrattinho",600,3,31,36,1,10,10,7,0,4,1,31,449,373,99,235,148,53,176,172,0,5,0,3,27,35,1,11,15,0,0,13,34,23,4,0,0,0,9,19,15,1,4,1,1,2,0,0,0,0,1,2,3,16,49,30,4,12,25,17,9,40,60,5,20,28,0,5,0,2,0,2,0,3,2,0,5,4,0,3,0,0,1,0,0,0,0,2,15,21,0,0,1,0,0,1,0,0,0,1,1,8,5,16,4,49,2,40,4,80,4,80,1,20,7,140,6,120,0,3,0,2,0,3,1,2,0,2,0,0,0,0,0,0,2,0,78,9,81,42,19,165,90,17,1,0,0,1,226,1,374,0,0,0,46,2,"event.stPatricksDay","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"Dribbly",600,5,31,36,1,10,10,4,0,4,1,29,449,373,73,235,148,41,176,172,0,5,0,5,27,35,2,11,15,0,0,11,34,23,3,0,0,0,5,19,15,2,4,1,1,2,0,0,0,0,1,2,3,11,49,30,3,5,25,17,9,40,60,6,20,28,1,5,0,2,1,2,1,3,2,0,5,4,0,3,0,0,1,0,0,0,0,2,15,21,0,0,1,0,0,1,0,0,0,1,2,1,5,16,4,49,1,20,4,80,4,80,0,0,7,140,6,120,0,3,0,2,0,3,1,1,0,2,0,0,0,0,0,0,2,0,54,10,81,42,17,165,90,12,1,0,0,1,226,1,374,0,0,0,35,2,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"Pescis",600,9,31,36,2,10,10,3,1,4,1,107,449,373,46,235,148,48,176,172,0,5,0,8,27,35,2,11,15,1,0,5,34,23,3,0,0,0,2,19,15,0,4,1,0,2,0,0,0,0,0,2,3,10,49,30,4,2,25,17,11,40,60,3,20,28,1,5,0,2,1,2,1,3,2,2,5,4,1,3,0,0,1,0,0,0,0,6,15,21,0,0,1,0,0,1,0,0,0,1,2,6,5,16,4,49,0,0,4,80,4,80,3,60,7,140,6,120,0,3,0,1,0,3,1,1,1,2,0,0,0,0,0,1,2,0,41,19,81,42,38,165,90,25,1,0,0,1,226,1,374,0,0,0,43,2,"event.birthday2","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"Koekjes",600,0,36,31,0,10,10,5,0,1,4,0,373,449,84,148,235,36,172,176,0,0,5,0,35,27,0,15,11,0,0,3,23,34,3,0,0,0,1,15,19,1,1,4,0,0,2,0,0,0,0,3,2,4,30,49,4,1,17,25,6,60,40,4,28,20,0,5,0,2,0,2,0,2,3,0,4,5,0,0,3,0,0,1,0,0,0,0,21,15,0,1,0,0,1,0,0,1,1,0,1,12,4,49,5,16,2,40,4,80,4,80,2,40,6,120,7,140,0,0,3,0,0,1,3,0,0,0,2,0,0,0,0,0,0,2,67,0,42,81,0,90,165,0,0,0,1,0,0,1,374,1,226,0,26,1,"degree.bacon","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54712,1,"weisbrot",600,5,36,31,2,10,10,6,1,1,4,42,373,449,56,148,235,58,172,176,0,0,5,4,35,27,1,15,11,1,1,12,23,34,2,0,0,0,8,15,19,0,1,4,0,0,2,0,0,0,1,3,2,12,30,49,2,8,17,25,11,60,40,4,28,20,0,5,0,2,0,2,0,2,3,0,4,5,0,0,3,0,0,1,0,0,0,1,21,15,1,1,0,1,1,0,0,0,1,0,2,23,4,49,5,16,1,20,4,80,4,80,1,20,6,120,7,140,0,0,3,0,0,1,3,0,0,0,2,0,0,0,0,0,0,2,38,1,42,81,11,90,165,16,0,0,1,0,0,1,374,1,226,0,48,1,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","T&R","BDN","half.2"
54705,1,"Vigge",600,14,40,28,2,9,9,1,0,0,1,183,516,407,28,220,60,25,207,121,0,5,0,14,39,27,9,23,7,2,0,5,25,38,2,0,0,0,3,19,16,0,1,6,0,0,0,0,0,0,0,6,1,5,35,45,2,3,28,17,16,53,43,9,34,12,1,4,1,2,0,1,0,1,6,3,6,9,0,0,0,0,0,1,0,0,0,11,26,14,0,0,2,0,0,1,0,0,0,0,0,0,3,30,3,34,3,60,5,100,7,140,1,20,6,120,6,120,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,27,29,91,17,65,153,45,28,0,0,1,0,0,1,240,1,360,0,23,1,"event.hacked","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"Carbon",600,9,28,40,2,9,9,2,0,1,0,268,407,516,12,60,220,20,121,207,0,0,5,9,27,39,4,7,23,1,0,9,38,25,3,0,0,0,3,16,19,1,6,1,0,0,0,0,0,0,1,1,6,11,45,35,3,3,17,28,9,43,53,4,12,34,2,4,1,1,0,2,1,6,1,7,9,6,0,0,0,1,1,0,0,0,0,6,14,26,0,2,0,0,1,0,0,0,0,0,0,0,3,34,3,30,1,20,7,140,5,100,2,40,6,120,6,120,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,7,17,91,15,45,153,72,1,0,0,1,360,1,240,0,0,0,34,2,"special.mod","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"Fat",600,3,28,40,2,9,9,2,0,1,0,9,407,516,16,60,220,42,121,207,0,0,5,3,27,39,0,7,23,0,0,10,38,25,3,0,0,0,7,16,19,0,6,1,0,0,0,0,0,0,0,1,6,13,45,35,4,8,17,28,9,43,53,3,12,34,0,4,0,1,0,2,1,6,1,0,9,6,0,0,0,0,1,0,0,0,0,1,14,26,0,2,0,0,1,0,0,0,0,0,2,14,3,34,3,30,2,40,7,140,5,100,3,60,6,120,6,120,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,14,1,17,91,3,45,153,5,1,0,0,1,360,1,240,0,0,0,33,2,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"N Shark",600,5,40,28,2,9,9,6,0,0,1,41,516,407,122,220,60,102,207,121,5,5,0,5,39,27,3,23,7,1,0,7,25,38,3,0,0,0,5,19,16,0,1,6,0,0,0,0,0,0,2,6,1,13,35,45,6,11,28,17,8,53,43,6,34,12,1,4,0,2,0,1,0,1,6,0,6,9,0,0,0,0,0,1,0,0,0,1,26,14,0,0,2,0,0,1,0,0,0,0,0,0,3,30,3,34,1,20,5,100,7,140,2,40,6,120,6,120,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,104,3,91,17,8,153,45,11,0,0,1,0,0,1,240,1,360,0,56,1,"event.carrot","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"jjpoole",600,7,40,28,2,9,9,3,0,0,1,116,516,407,44,220,60,45,207,121,0,5,0,7,39,27,4,23,7,0,0,8,25,38,2,0,0,0,7,19,16,0,1,6,0,0,0,0,0,0,2,6,1,11,35,45,2,9,28,17,14,53,43,10,34,12,2,4,1,2,1,1,0,1,6,1,6,9,0,0,0,0,0,1,0,0,0,4,26,14,0,0,2,0,0,1,0,0,0,0,3,30,3,30,3,34,0,0,5,100,7,140,2,40,6,120,6,120,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,32,18,91,17,31,153,45,49,0,0,1,0,0,1,240,1,360,0,34,1,"boards.day","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"TheOnlyBall",600,6,28,40,1,9,9,4,1,1,0,51,407,516,20,60,220,26,121,207,0,0,5,5,27,39,1,7,23,0,0,15,38,25,5,0,0,0,6,16,19,3,6,1,0,0,0,0,0,0,0,1,6,15,45,35,5,6,17,28,12,43,53,3,12,34,1,4,0,1,1,2,1,6,1,0,9,6,0,0,0,0,1,0,0,0,0,3,14,26,0,2,0,0,1,0,0,0,0,0,1,20,3,34,3,30,3,60,7,140,5,100,0,0,6,120,6,120,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,15,6,17,91,11,45,153,16,1,0,0,1,360,1,240,0,0,0,83,2,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"NoctiZ",600,10,28,40,4,9,9,2,0,1,0,79,407,516,12,60,220,32,121,207,0,0,5,10,27,39,2,7,23,0,0,4,38,25,2,0,0,0,0,16,19,2,6,1,0,0,0,0,0,0,0,1,6,6,45,35,2,0,17,28,13,43,53,2,12,34,1,4,0,1,1,2,3,6,1,2,9,6,0,0,0,0,1,0,0,0,0,4,14,26,2,2,0,1,1,0,0,0,0,0,0,0,3,34,3,30,1,20,7,140,5,100,1,20,6,120,6,120,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8,3,17,91,17,45,153,28,1,0,0,1,360,1,240,0,0,0,15,2,"event.aprilFoolsDay","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54705,1,"Sheldon",600,14,40,28,3,9,9,1,0,0,1,175,516,407,26,220,60,35,207,121,0,5,0,13,39,27,7,23,7,3,0,5,25,38,1,0,0,0,4,19,16,1,1,6,0,0,0,0,0,0,2,6,1,6,35,45,1,5,28,17,15,53,43,9,34,12,0,4,0,2,0,1,1,1,6,2,6,9,0,0,0,0,0,1,0,0,0,10,26,14,0,0,2,0,0,1,0,0,0,0,0,0,3,30,3,34,1,20,5,100,7,140,1,20,6,120,6,120,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,25,41,91,17,50,153,45,24,0,0,1,0,0,1,240,1,360,1,23,1,"","Wormy","tagpro-orbit.koalabeast.com",5,"3","TPR","CPI","half.2"
54687,1,"Nilus",600,6,33,39,1,10,12,8,0,0,1,80,465,416,87,213,113,72,222,217,0,0,0,6,33,37,0,15,11,0,0,10,34,30,3,0,0,0,7,24,16,0,1,3,0,0,1,0,0,0,2,7,6,13,38,34,4,8,26,19,7,40,48,0,18,19,1,4,1,2,0,1,1,6,7,1,6,6,0,0,0,0,1,0,0,0,0,4,16,19,1,2,3,1,2,0,2,0,2,0,2,33,5,51,10,59,2,40,6,120,2,40,2,40,4,80,2,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,7,85,27,14,116,66,47,0,0,1,0,0,1,589,1,11,0,50,1,"boards.day","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"Jufda",600,12,33,39,1,10,12,0,0,0,1,151,465,416,10,213,113,35,222,217,0,0,0,12,33,37,9,15,11,2,1,4,34,30,1,0,0,0,3,24,16,0,1,3,0,0,1,0,0,0,0,7,6,4,38,34,1,3,26,19,13,40,48,9,18,19,2,4,1,2,0,1,1,6,7,2,6,6,0,0,0,0,1,0,0,0,0,7,16,19,0,2,3,0,2,0,0,0,2,0,1,8,5,51,10,59,2,40,6,120,2,40,0,0,4,80,2,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,36,85,27,46,116,66,36,0,0,1,0,0,1,589,1,11,0,17,1,"event.stPatricksDay2","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"orb",600,10,33,39,5,10,12,3,0,0,1,139,465,416,28,213,113,45,222,217,0,0,0,10,33,37,5,15,11,1,0,6,34,30,2,0,0,0,3,24,16,0,1,3,0,0,1,0,0,0,1,7,6,6,38,34,2,3,26,19,13,40,48,7,18,19,1,4,0,2,1,1,3,6,7,2,6,6,0,0,0,0,1,0,0,0,0,2,16,19,0,2,3,0,2,0,0,0,2,0,1,10,5,51,10,59,0,0,6,120,2,40,0,0,4,80,2,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,29,85,27,40,116,66,55,0,0,1,0,0,1,589,1,11,0,19,1,"","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"FLICK YOLI",600,5,33,39,3,10,12,11,0,0,1,95,465,416,88,213,113,70,222,217,0,0,0,5,33,37,1,15,11,0,0,14,34,30,5,0,0,0,11,24,16,1,1,3,0,0,1,0,0,0,4,7,6,15,38,34,5,12,26,19,7,40,48,2,18,19,0,4,0,2,0,1,1,6,7,1,6,6,0,0,0,1,1,0,0,0,0,3,16,19,1,2,3,1,2,0,0,2,2,0,1,0,5,51,10,59,2,40,6,120,2,40,2,40,4,80,2,40,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,63,13,85,27,15,116,66,69,0,0,1,0,0,1,589,1,11,0,55,1,"boards.day","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"Trisky",600,6,39,33,2,12,10,9,0,1,0,65,416,465,56,113,213,51,217,222,0,0,0,6,37,33,0,11,15,0,0,6,30,34,2,0,0,0,4,16,24,1,3,1,0,1,0,0,0,0,1,6,7,9,34,38,5,7,19,26,11,48,40,3,19,18,1,4,0,1,1,2,1,7,6,1,6,6,0,0,0,0,0,1,0,0,0,3,19,16,1,3,2,0,0,2,0,0,0,2,3,28,10,59,5,51,0,0,2,40,6,120,1,20,2,40,4,80,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,0,27,85,7,66,116,45,1,0,0,1,11,1,589,0,0,0,31,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"TheBigMac",600,6,39,33,1,12,10,4,1,1,0,48,416,465,43,113,213,55,217,222,0,0,0,5,37,33,3,11,15,0,0,12,30,34,4,0,0,0,5,16,24,2,3,1,1,1,0,0,0,0,2,6,7,12,34,38,4,5,19,26,9,48,40,6,19,18,1,4,0,1,1,2,1,7,6,0,6,6,0,0,0,0,0,1,0,0,0,3,19,16,1,3,2,0,0,2,0,0,0,2,4,16,10,59,5,51,0,0,2,40,6,120,0,0,2,40,4,80,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,4,27,85,13,66,116,12,1,0,0,1,11,1,589,0,0,0,86,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"420assman",600,13,39,33,5,12,10,3,0,1,0,95,416,465,14,113,213,46,217,222,0,0,0,13,37,33,4,11,15,0,0,7,30,34,3,0,0,0,5,16,24,0,3,1,0,1,0,0,0,0,3,6,7,7,34,38,3,5,19,26,14,48,40,5,19,18,1,4,1,1,0,2,2,7,6,1,6,6,0,0,0,0,0,1,0,0,0,7,19,16,1,3,2,0,0,2,0,0,0,2,1,6,10,59,5,51,0,0,2,40,6,120,0,0,2,40,4,80,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3,27,85,11,66,116,21,1,0,0,1,11,1,589,0,0,0,16,2,"degree.plane","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54687,1,"Mpuddi",600,14,39,33,4,12,10,0,0,1,0,208,416,465,0,113,213,65,217,222,0,0,0,13,37,33,4,11,15,1,0,5,30,34,3,0,0,0,2,16,24,0,3,1,0,1,0,0,0,0,0,6,7,6,34,38,3,2,19,26,14,48,40,5,19,18,1,4,0,1,0,2,3,7,6,4,6,6,0,0,0,0,0,1,0,0,0,6,19,16,0,3,2,0,0,2,0,0,0,2,2,10,10,59,5,51,2,40,2,40,6,120,1,20,2,40,4,80,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,20,27,85,35,66,116,58,1,0,0,1,11,1,589,0,0,1,27,2,"event.platformer","Wormy","tagpro-chord.koalabeast.com",5,"3","ITB","RBC","half.2"
54707,1,"DUSTY",180,4,14,7,1,4,2,0,0,0,1,51,154,162,0,7,12,5,55,55,0,0,5,4,14,6,3,7,3,0,0,2,6,13,1,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,0,1,1,4,10,16,1,2,4,8,6,19,13,4,9,8,0,1,0,1,0,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,5,1,20,2,40,0,0,1,20,2,40,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,10,24,0,0,1,0,0,1,168,1,12,0,24,1,"special.bitcoin","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"gofio",180,0,7,14,0,2,4,3,0,1,0,0,162,154,5,12,7,5,55,55,0,5,0,0,6,14,0,3,7,0,0,8,13,6,4,0,0,0,3,6,3,0,0,0,0,0,0,1,1,0,1,1,1,8,16,10,4,3,8,4,3,13,19,1,8,9,0,1,0,0,0,1,0,1,1,0,3,3,0,0,0,0,1,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,1,5,1,5,3,21,0,0,0,0,2,40,0,0,1,20,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,10,2,0,1,0,0,1,12,1,168,0,0,0,53,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"Fred_",180,2,7,14,0,2,4,1,0,1,0,45,162,154,4,12,7,25,55,55,0,5,0,2,6,14,1,3,7,0,0,2,13,6,2,0,0,0,1,6,3,0,0,0,0,0,0,0,1,0,0,1,1,5,16,10,2,3,8,4,4,13,19,3,8,9,0,1,0,0,0,1,0,1,1,1,3,3,0,0,0,0,1,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,21,0,0,0,0,2,40,1,20,1,20,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,5,10,2,38,1,0,0,1,12,1,168,0,0,0,44,2,"event.survivor","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"MikeC",180,4,14,7,1,4,2,0,0,0,1,21,154,162,0,7,12,25,55,55,0,0,5,4,14,6,0,7,3,0,0,1,6,13,1,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,0,1,1,1,10,16,1,1,4,8,6,19,13,1,9,8,0,1,0,1,0,0,1,1,1,0,3,3,0,0,0,0,0,1,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,1,1,3,21,1,5,1,20,2,40,0,0,0,0,2,40,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,10,9,0,0,1,0,0,1,168,1,12,0,20,1,"event.stPatricksDay","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"DrMcDonald",180,3,14,7,0,4,2,2,0,0,1,41,154,162,3,7,12,10,55,55,0,0,5,3,14,6,2,7,3,0,0,2,6,13,1,0,0,0,0,3,6,0,0,0,0,0,0,0,0,1,0,1,1,2,10,16,1,0,4,8,4,19,13,2,9,8,1,1,1,1,0,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,3,10,4,0,0,0,0,0,0,0,0,0,0,2,20,3,21,1,5,0,0,2,40,0,0,0,0,2,40,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,10,25,0,0,1,0,0,1,168,1,12,0,32,1,"event.carrot","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"Baz",180,3,14,7,2,4,2,2,0,0,1,41,154,162,4,7,12,15,55,55,0,0,5,3,14,6,2,7,3,0,0,1,6,13,1,0,0,0,1,3,6,0,0,0,0,0,0,0,0,1,1,1,1,3,10,16,2,1,4,8,3,19,13,2,9,8,0,1,0,1,0,0,0,1,1,1,3,3,0,0,0,0,0,1,0,0,0,1,10,4,0,0,0,0,0,0,0,0,0,0,0,0,3,21,1,5,0,0,2,40,0,0,1,20,2,40,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,10,20,0,0,1,0,0,1,168,1,12,0,32,1,"boards.day","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"Strategio",180,2,7,14,1,2,4,0,0,1,0,94,162,154,1,12,7,5,55,55,0,5,0,2,6,14,2,3,7,0,0,3,13,6,2,0,0,0,2,6,3,0,0,0,0,0,0,0,1,0,0,1,1,3,16,10,2,2,8,4,2,13,19,2,8,9,1,1,0,0,1,1,0,1,1,2,3,3,0,0,0,1,1,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,21,0,0,0,0,2,40,0,0,1,20,2,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,4,10,2,70,1,0,0,1,12,1,168,0,0,0,30,2,"winRate.good","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54707,1,"Berlin_Ball",180,3,7,14,1,2,4,1,1,1,0,23,162,154,2,12,7,20,55,55,5,5,0,2,6,14,0,3,7,0,0,0,13,6,0,0,0,0,0,6,3,0,0,0,0,0,0,0,1,0,0,1,1,0,16,10,0,0,8,4,4,13,19,2,8,9,0,1,0,0,0,1,1,1,1,0,3,3,0,0,0,0,1,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,21,0,0,0,0,2,40,0,0,1,20,2,40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,10,2,12,1,0,0,1,12,1,168,0,0,0,65,2,"event.lgbt","Wormy","tagpro-chord.koalabeast.com",5,"3","ATL","FKP","half.2"
54754,1,"Nube",600,10,21,35,4,8,9,1,0,0,1,301,451,444,3,190,111,60,243,239,0,0,0,10,20,33,6,11,15,1,0,2,27,20,1,0,0,0,2,16,9,0,1,3,0,1,0,0,0,0,1,3,3,2,28,34,1,2,17,15,12,45,36,6,26,17,1,2,0,1,1,1,2,3,3,4,7,5,0,0,0,2,2,1,0,0,0,4,7,20,0,0,0,0,0,0,0,0,3,1,1,14,6,49,7,27,2,40,7,140,3,60,0,0,1,20,6,120,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,35,46,15,55,79,72,85,0,0,1,0,0,1,88,1,512,0,23,2,"special.supporter2","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.2"
54754,1,"Green",600,0,35,21,0,9,8,7,0,1,0,0,444,451,59,111,190,66,239,243,0,0,0,0,33,20,0,15,11,0,0,13,20,27,8,0,0,0,7,9,16,1,3,1,0,0,1,0,0,0,2,3,3,15,34,28,8,7,15,17,1,36,45,0,17,26,0,2,0,1,0,1,0,3,3,0,5,7,0,0,0,0,1,2,0,0,0,0,20,7,0,0,0,0,0,0,1,0,1,3,0,0,7,27,6,49,0,0,3,60,7,140,2,40,6,120,1,20,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,15,46,0,72,79,0,1,0,0,1,512,1,88,0,0,0,46,1,"event.lgbt","Wormy","tagpro-orbit.koalabeast.com",5,"3","BDN","HCA","half.2"
